tag,config_id,variant,label,seed,run,offered,refused,received,pdr,goodput_kbps,delay_ms,jitter_ms,hops,control_packets,control_bytes,nrl
aodv-1f9f12ac_n50_v10_p0_f10_d3d689e9_s1_r5,d3d689e9,aodv-1f9f12ac,aodv-h-nograt,1,5,7183,0,6705,0.9334539885841571,153.03931893497997,6.5607009694258025,6.568037042569083,2.382401193139448,33094,1588860,4.935719612229679
aodv-1f9f12ac_n50_v10_p0_f10_d3d689e9_s1_r6,d3d689e9,aodv-1f9f12ac,aodv-h-nograt,1,6,7186,0,5164,0.7186195379905371,117.91402883898192,12.772720178156469,11.251646488164532,3.2172734314484894,31655,1528090,6.1299380325329205
aodv-1f9f12ac_n50_v10_p0_f10_d3d689e9_s1_r7,d3d689e9,aodv-1f9f12ac,aodv-h-nograt,1,7,7194,0,6605,0.9181262162913539,150.52848436894925,11.017694171082514,11.073479909021989,3.021347464042392,48598,2345362,7.35775927327782
aodv-1f9f12ac_n50_v10_p0_f10_d3d689e9_s1_r8,d3d689e9,aodv-1f9f12ac,aodv-h-nograt,1,8,7190,0,5761,0.8012517385257302,131.38807795262937,11.636150321124806,9.714334898278562,2.194063530637042,35659,1726036,6.189724006248915
aodv-1f9f12ac_n50_v10_p0_f10_d3d689e9_s1_r9,d3d689e9,aodv-1f9f12ac,aodv-h-nograt,1,9,7186,0,6624,0.9217923740606735,151.11886708266954,8.61005283816425,8.223229513153917,2.348882850241546,39233,1901078,5.922856280193237
aodv-1f9f12ac_n50_v10_p0_f10_d3d689e9_s1_r10,d3d689e9,aodv-1f9f12ac,aodv-h-nograt,1,10,7186,0,6153,0.8562482605065405,140.39282586834972,16.919460425808555,12.167797493081558,2.7552413456850315,38799,1860772,6.3057045343734766
aodv-c99b603a_n50_v10_p0_f10_d3d689e9_s1_r1,d3d689e9,aodv-c99b603a,aodv-h-retries4,1,1,7188,0,6126,0.8522537562604341,139.71287934185733,24.438571661769508,22.699203727926747,3.343454129937969,67890,3276896,11.082272282076396
aodv-c99b603a_n50_v10_p0_f10_d3d689e9_s1_r2,d3d689e9,aodv-c99b603a,aodv-h-retries4,1,2,7179,0,6034,0.8405070344059061,137.77645314521325,20.314817699701692,16.43460823373174,2.770633079217766,47841,2293920,7.928571428571429
aodv-c99b603a_n50_v10_p0_f10_d3d689e9_s1_r3,d3d689e9,aodv-c99b603a,aodv-h-retries4,1,3,7182,0,6131,0.853661932609301,139.94108939357946,15.095847333224599,13.088331971900018,2.3149567770347415,49590,2369806,8.088403196868374
aodv-c99b603a_n50_v10_p0_f10_d3d689e9_s1_r4,d3d689e9,aodv-c99b603a,aodv-h-retries4,1,4,7182,0,5686,0.7917014759120022,129.84511662102793,6.414493492789308,6.055543692741367,2.3251846640872316,35753,1716196,6.287900105522335
